Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Monthly Charges,Total Charges,CLTV,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
0,0,0,0,17,0,0,0,0,0,0,0,0,1,37.61979142174591,604.0085823281528,5465,True,False,True,False,True,False,False
0,0,0,0,52,1,0,0,0,0,1,1,0,1,103.30818819071214,5540.627703635674,5673,False,True,True,False,False,True,False
0,0,0,0,1,0,0,0,0,0,0,0,0,1,63.78178197896536,72.95243928507554,4567,True,False,True,False,False,True,False
1,0,0,0,1,1,0,0,0,0,0,0,0,0,70.60024764581989,70.60024764581989,4207,False,True,True,False,False,True,False
0,0,0,0,1,0,0,0,0,0,0,0,0,1,40.84097474578715,40.84097474578715,5314,True,False,False,False,False,True,True
1,0,0,0,1,1,0,0,0,0,0,0,0,0,54.523621194966765,54.523621194966765,4211,False,True,True,False,False,True,False
0,0,1,0,3,1,0,0,0,0,0,0,0,1,61.26978747821991,230.03142395928856,5679,False,True,True,False,True,True,False
1,0,1,0,17,1,0,0,0,0,0,1,0,0,82.06053359482782,1364.8004011040646,3438,False,True,True,False,False,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,0,47.70464641371924,88.79706879119853,3478,False,False,True,False,False,True,False
0,0,0,0,3,0,0,0,0,0,0,1,0,1,78.46808922426236,253.25383518344466,3213,True,False,True,False,False,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,0,74.53700446664706,74.53700446664706,2714,False,False,True,False,False,True,False
0,0,0,0,11,1,0,0,0,0,0,0,0,0,19.65632307024966,187.06163263056487,5641,False,True,False,True,True,False,True
0,0,0,0,3,1,0,0,0,0,0,0,0,1,71.46248156703734,244.6999177823259,3457,False,False,True,False,False,False,True
0,0,0,0,29,1,0,0,0,0,1,0,0,1,98.03644893305227,2917.076177806773,5157,False,True,True,False,True,False,False
0,1,0,0,28,1,0,0,0,0,0,0,0,1,82.39071043383646,2289.8404380245897,4088,False,True,True,False,False,True,False
0,0,0,0,27,1,0,0,0,0,0,0,0,0,27.330677179744974,667.9578924383962,2492,False,True,True,True,False,True,False
0,1,0,0,1,1,0,0,0,0,0,0,0,1,72.214694568163,72.214694568163,4386,False,True,True,False,False,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.187994026769,70.187994026769,2418,False,False,True,False,False,True,True
0,0,0,0,15,0,0,0,0,0,0,0,0,0,24.503527789975283,340.44176352404247,3765,True,False,False,True,False,True,True
0,0,0,0,1,0,0,0,0,0,0,0,0,0,40.68004735088231,51.24547987492276,3181,True,False,False,False,False,True,True
0,0,0,0,1,1,0,0,0,0,0,0,0,1,92.05997132439192,92.05997132439192,4094,False,False,True,False,False,True,False
0,0,0,0,8,1,0,0,0,0,0,1,0,1,93.82895411250443,747.4569562469309,3672,False,False,True,False,True,False,False
1,0,0,0,8,1,0,0,0,0,0,0,0,0,79.98531032594187,626.5552458820692,3779,False,True,True,True,False,True,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,49.11615266747198,78.4441998760059,4622,False,False,False,False,False,True,True
0,0,0,0,17,1,1,0,0,0,1,0,0,1,102.90784089370466,1735.5665231341425,2365,False,True,True,False,False,True,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,47.449513968289864,47.449513968289864,4888,False,False,False,False,False,True,False
0,0,0,0,28,1,0,1,0,0,0,1,0,0,90.118497553971,2537.1293402843385,4135,False,True,True,False,False,True,False
0,0,0,0,9,0,0,0,0,0,0,0,0,0,30.580280334523625,302.59430409591073,3224,True,False,False,False,False,True,False
1,0,0,0,1,1,0,0,1,0,1,0,0,1,85.49655101578793,85.49655101578793,3089,False,True,True,False,False,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.02475906885063,69.02475906885063,2819,False,True,True,False,False,True,False
0,0,0,0,4,1,0,0,0,0,0,0,0,1,70.41199645911469,340.9736372366373,4945,False,True,True,False,True,True,False
0,0,1,0,22,0,1,0,1,0,1,0,0,0,70.19983453400849,1536.5260530874466,4161,True,True,True,False,True,True,False
1,0,0,0,49,1,0,0,0,0,1,1,0,1,98.0142277807524,4795.959423275562,5996,False,True,True,False,False,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,99.85710989940499,99.85710989940499,5796,False,True,True,False,True,True,False
0,0,0,0,28,0,0,0,0,0,0,0,0,0,25.63016350578603,712.4150232180712,2795,True,True,True,False,True,False,True
1,0,0,0,47,0,0,0,0,0,1,0,0,1,70.43776997920284,3185.0549354095083,5663,True,True,True,False,False,True,False
0,0,0,0,4,1,0,0,0,0,0,0,0,1,74.54186716905969,310.7097456401671,2337,False,True,True,False,False,True,True
0,0,0,0,13,1,0,0,0,0,1,0,0,1,95.3762843629772,1243.4194545069806,2118,False,True,True,False,False,True,False
0,0,0,0,25,1,0,0,0,0,0,0,0,1,85.29384442551746,2255.117432252036,5864,False,True,True,False,False,True,False
0,0,0,0,4,0,0,0,0,0,1,1,0,0,56.484007902327924,194.9677102515653,3542,True,False,False,False,False,True,False
1,0,0,0,49,1,0,0,0,0,1,1,0,1,102.66722998212192,5036.733337976982,5729,False,True,True,False,False,False,False
0,0,0,0,34,1,0,0,1,0,1,1,0,1,100.09421267429074,3490.5226164811975,2606,False,True,True,False,False,True,False
0,0,1,0,3,1,0,0,0,0,0,0,0,1,79.85777169789496,226.21459266418032,3834,False,False,True,False,False,True,True
1,0,1,0,2,1,0,0,0,0,0,0,0,1,58.820443863075894,86.29270692076727,2100,False,True,True,True,False,False,True
0,0,0,0,1,1,0,0,0,0,0,0,0,0,77.56797274031088,77.56797274031088,2032,False,True,True,False,False,True,False
1,0,0,0,4,1,0,0,0,0,0,0,0,1,68.14565127096449,310.200310903014,5664,False,True,True,False,False,True,False
0,0,0,0,5,1,0,0,0,0,0,0,0,1,81.5208186486919,416.81703878718105,3813,False,True,True,False,True,True,False
1,0,1,0,5,1,0,0,0,0,0,0,0,1,83.10773972853373,431.7458865141824,5135,False,True,True,False,False,True,False
0,0,0,0,1,0,0,0,0,0,0,0,0,1,52.58136704264972,64.49007808482803,4013,True,True,False,False,False,True,False
0,0,0,0,3,1,0,0,0,0,0,0,0,0,43.569331298302025,126.57224458657697,4863,False,False,False,False,False,True,True
0,0,0,0,5,0,0,0,0,0,0,0,0,0,31.034116676587594,159.19242582612586,5590,True,False,False,True,False,True,False
0,0,1,0,56,1,0,0,0,0,1,0,0,1,99.05123524691288,5641.431619578261,4804,False,True,True,False,False,True,False
0,0,0,0,4,1,0,0,0,0,1,0,0,1,69.75102588939394,264.65562419709596,5276,False,False,True,False,False,True,False
0,0,0,0,14,1,0,0,0,0,0,0,0,1,73.4137217793757,1059.447006475673,4716,False,True,True,False,True,True,False
0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.159883426790746,20.159883426790746,5714,True,False,False,True,False,True,True
0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.45313967891079,70.45313967891079,5948,False,True,True,False,False,True,False
1,0,0,0,37,1,0,0,0,0,1,1,0,1,101.61764570310069,3629.930245688759,3021,False,True,True,False,False,True,False
0,0,0,0,20,1,0,1,0,0,0,0,0,0,79.86561489104507,1617.2703156744833,5374,False,True,True,False,True,False,True
1,0,1,0,44,1,0,1,0,0,0,0,0,1,89.49578626680216,4081.468652893214,2536,False,True,True,False,False,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,32.30444360928068,32.30444360928068,4959,False,False,False,True,False,True,True
0,0,1,0,5,1,0,1,0,0,0,1,0,1,92.97079215972622,515.0523014804976,2283,False,False,True,False,False,True,True
0,0,0,0,14,1,0,0,0,0,0,0,0,1,82.8489876001837,1086.6505018150256,4142,False,True,True,False,False,True,True
0,0,0,0,2,1,0,0,0,0,0,0,0,0,29.93656173489506,68.80372603809747,2654,False,False,False,True,True,True,False
0,0,0,0,9,1,0,0,0,0,0,1,0,0,85.31165589674339,846.617656976541,3355,False,True,True,False,False,True,False
0,0,0,0,15,0,0,0,0,0,0,0,0,1,54.678964393535416,831.7380077026085,4834,True,False,True,False,False,True,False
0,0,0,0,41,1,0,0,0,0,0,0,0,1,75.15788689693974,3214.192627471291,2334,False,True,True,False,True,True,False
0,0,0,0,2,1,0,0,0,0,0,1,0,0,75.4464399947231,195.06392619856888,2163,False,True,True,False,True,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,26.709952741278105,26.709952741278105,3165,False,True,False,True,False,True,True
1,0,0,0,15,1,0,0,0,0,0,1,0,1,92.34116213688925,1372.8649740353953,3464,False,True,True,False,False,True,True
1,0,0,0,32,1,1,0,0,0,0,0,0,0,89.30111288553945,2831.107966189194,2769,False,True,True,False,True,True,False
0,0,0,0,30,1,0,0,0,0,0,1,0,1,94.4425846776402,2967.938134740523,5185,False,True,True,False,True,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,78.99162482889595,78.99162482889595,2079,False,False,True,False,False,True,True
0,1,0,0,54,1,0,0,1,0,1,1,0,1,100.99440856317521,5503.152747064008,5725,False,True,True,False,False,True,False
1,0,0,0,24,1,0,0,1,0,1,0,0,1,90.24121242707243,2172.8742485414487,2069,False,True,True,False,False,True,True
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.480524475687783,20.480524475687783,3806,False,False,False,True,False,False,True
0,0,1,0,3,1,0,0,0,0,1,0,0,1,92.31978507107354,295.67202876874615,4174,False,True,True,False,False,True,False
0,0,0,0,46,1,0,0,1,0,0,1,0,0,87.6435785241322,4056.0218372632107,3614,False,True,True,False,False,True,False
0,1,0,0,44,1,0,1,1,0,1,1,0,1,110.49317023458352,4751.901977541787,2616,False,True,True,False,False,True,False
1,0,0,0,5,1,0,0,0,0,0,0,0,1,70.05991918022691,423.17152935316693,3788,False,True,True,False,False,True,True
0,0,0,0,21,1,0,0,0,0,1,1,0,1,96.94170857218512,2053.282553888932,4318,False,True,True,False,False,True,False
0,0,0,0,4,1,0,0,0,1,1,0,0,1,97.11771344376899,438.73255884622625,4662,False,False,True,False,False,True,True
0,0,1,0,18,1,0,0,0,0,0,0,0,0,86.30797086053751,1562.6070690663523,5740,False,True,True,False,False,True,False
0,0,1,0,16,1,0,0,0,0,0,0,0,1,85.07484635604803,1404.8422738382312,3116,False,True,True,False,False,True,False
0,0,0,0,6,1,0,0,0,0,0,0,0,0,83.50613374484693,550.5729214663048,3330,False,True,True,False,False,True,True
0,1,0,0,42,1,0,0,0,0,0,0,0,1,78.45604287301273,3209.8139136957507,5312,False,True,True,False,False,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.76932733658093,69.76932733658093,5783,False,False,True,False,False,True,True
0,0,0,0,1,1,0,0,0,0,1,1,0,0,91.01027096394691,91.01027096394691,2545,False,True,True,False,False,True,False
0,0,0,0,36,1,0,0,0,0,1,0,0,1,96.67802881577425,3560.7115911865394,4463,False,True,True,False,False,True,False
1,0,0,0,39,1,0,0,0,0,1,1,0,0,97.38444320211002,3668.2322606069056,3093,False,True,True,False,False,False,False
0,0,0,0,5,1,0,0,0,0,0,0,0,1,49.47763894359523,271.0426955137743,5271,False,False,True,False,False,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,74.29809103476933,74.29809103476933,5284,False,False,True,False,False,True,False
0,0,0,0,58,1,0,0,1,0,1,1,1,1,104.77280091127149,6101.2654630730085,5949,False,True,True,False,False,True,False
1,0,1,0,56,1,0,0,0,0,1,1,0,0,100.50351364685653,5703.792490970022,5222,False,True,True,False,True,True,False
0,1,0,0,1,1,0,0,0,0,0,0,0,1,83.1651524420711,83.1651524420711,4885,False,True,True,False,False,True,False
0,0,0,0,3,1,0,0,0,0,0,0,0,0,72.3865600243289,256.0899354857789,5475,False,True,True,False,False,True,False
0,0,0,0,44,1,0,1,0,0,1,1,0,0,98.14246218272598,4473.019117815766,3269,False,True,True,False,True,True,False
0,0,0,0,29,1,0,0,0,0,1,1,0,0,96.34056901795314,2864.6075857899073,4164,False,True,True,False,True,True,False
1,0,0,0,8,0,0,0,0,0,1,0,0,1,42.96230627037962,300.32157082645057,5351,True,True,True,False,True,True,False
0,1,0,0,45,1,0,0,0,0,1,1,0,1,102.98329578588876,4642.884299725793,4370,False,True,True,False,False,True,False
0,0,0,0,1,0,0,0,0,0,0,0,0,1,25.06783174100441,45.205161872243266,4795,True,False,False,False,False,True,True
1,1,1,0,38,1,0,0,0,0,0,1,0,1,92.96443639597112,3473.234397853496,4701,False,True,True,False,False,True,False
0,0,0,0,8,1,0,0,0,0,0,0,0,1,85.25225590603895,759.9792777703392,2731,False,True,True,False,False,True,False
1,0,0,0,2,1,0,0,0,0,0,1,0,0,87.23351494747516,167.1934596743643,4538,False,True,True,False,False,True,False
0,0,0,0,25,1,0,0,1,0,0,0,0,1,76.90596035468099,1935.0935569596736,5616,False,True,True,False,False,True,False
1,0,0,0,2,0,0,0,0,0,0,0,0,1,85.89557247019121,165.56467289501953,4546,True,True,True,False,False,True,False
0,0,0,0,5,1,0,0,0,0,0,0,0,1,86.3345609889825,429.7063060011733,2264,False,True,True,False,False,True,False
1,1,0,0,15,1,0,0,0,0,0,0,0,1,80.35698545385735,1220.9798580981292,4958,False,True,True,False,False,True,False
0,0,0,0,1,1,0,0,0,0,1,0,0,1,99.65467427593092,99.65467427593092,4822,False,True,True,False,False,True,False
0,1,0,0,52,1,0,1,0,0,0,0,0,1,83.34396873442071,4401.246530903265,5689,False,True,True,False,False,True,False
1,0,1,0,57,1,0,0,1,0,1,1,1,1,102.5922483465105,5859.178269846203,6202,False,True,True,False,False,False,False
0,0,0,0,6,1,0,0,0,0,0,0,0,1,81.57489359799396,483.9041525491698,3727,False,False,True,False,True,True,False
0,0,1,0,65,1,0,0,0,0,1,0,0,1,85.77251252304426,5678.136297583695,4729,False,True,True,False,False,True,False
1,1,0,0,47,1,0,0,0,0,1,0,0,1,98.49549370624472,4627.9350754020825,5806,False,True,True,False,False,True,False
0,0,0,0,6,1,0,1,0,0,1,1,0,1,100.1500179878331,678.8818974926211,5791,False,True,True,False,True,True,False
1,0,0,0,68,1,0,1,1,1,1,1,1,0,104.50820437484926,7253.101462765711,4274,False,True,True,False,False,True,False
0,0,0,0,16,1,0,0,0,0,1,1,0,1,86.23824860271745,1398.9947620463356,3297,False,True,True,False,True,True,False
0,0,0,0,39,1,0,0,1,1,0,0,0,1,92.20811371101011,3661.8224424102227,2691,False,True,True,False,False,True,False
0,0,0,0,11,1,0,0,0,0,1,1,0,0,100.16651623682276,1125.4174350435574,2227,False,True,True,False,False,True,False
0,0,1,0,3,1,0,0,0,0,0,0,0,1,76.62092620723814,289.5877522926354,5030,False,True,True,False,False,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,61.290064997676204,61.290064997676204,2849,False,False,True,False,False,True,False
1,0,0,0,35,1,0,0,0,0,1,1,0,0,103.34619961259622,3519.9281339666677,2990,False,True,True,False,False,True,False
1,0,0,0,20,1,0,0,0,0,0,0,0,1,89.8766473611206,1775.0857400005355,2057,False,True,True,False,False,True,False
0,0,0,0,17,1,0,1,0,0,0,0,0,1,87.0316317190111,1571.1231359661665,5539,False,False,True,False,True,False,False
0,0,0,0,49,1,0,0,0,0,1,0,0,0,93.91532565895375,4527.720271209759,4669,False,True,True,False,False,True,False
1,0,0,0,31,1,0,0,0,0,0,0,0,0,71.54289416889829,2181.1851322296516,5631,False,False,True,False,False,True,False
1,0,0,0,4,1,0,0,0,0,0,0,0,0,58.07121331488385,222.61472190216296,4635,False,False,True,False,False,True,False
0,0,0,0,3,1,0,1,0,0,0,0,0,1,71.3050815678971,257.5023968300017,5290,False,False,True,False,False,True,False
0,0,0,0,3,1,0,0,0,0,1,0,0,1,88.53890822658857,274.1935579150248,4485,False,True,True,False,False,False,True
0,0,0,0,5,1,0,0,0,0,1,1,0,0,90.46462307145308,553.5101389904842,5779,False,True,True,False,False,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,76.91235838935587,76.91235838935587,4845,False,True,True,False,False,True,True
1,0,0,0,1,1,0,0,0,0,0,0,0,0,32.76719199027736,32.76719199027736,4084,False,False,False,True,False,True,True
1,0,0,0,24,1,0,0,0,0,1,0,0,0,93.55329909124895,2333.8061496154237,3441,False,False,True,False,False,True,False
0,0,0,0,35,1,0,0,0,0,1,1,0,1,69.6022384279433,2327.4614890257153,5555,False,True,True,False,False,True,False
1,0,0,0,12,1,0,0,0,0,0,0,0,0,60.34443858428937,707.6947502978513,2067,False,True,True,False,False,True,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,75.52075727974311,75.52075727974311,5530,False,True,True,False,False,True,False
0,0,0,0,3,1,0,0,0,0,0,0,0,0,68.09023453313226,217.8588516201146,2835,False,True,True,False,False,True,True
0,1,1,0,37,1,0,0,0,0,0,0,0,1,76.09139564087698,2873.674457174774,5170,False,True,True,False,False,True,False
0,0,0,0,2,1,0,0,0,0,0,0,0,0,54.493550178892306,151.64760789731585,2886,False,True,True,False,False,False,True
0,0,0,0,21,1,0,0,0,0,0,0,0,1,71.77143001131893,1586.8693352774021,3368,False,True,True,False,True,False,False
0,0,0,0,2,1,0,0,0,0,0,0,0,1,67.22971775895627,136.44427944164318,2907,False,True,True,False,True,False,True
0,1,0,0,25,1,0,1,0,0,0,0,0,1,89.53530606922946,2214.529860295319,4076,False,True,True,False,False,True,False
0,0,0,0,62,1,0,1,0,0,0,0,0,1,85.12528800146755,5206.472878346894,5001,False,True,True,False,True,False,False
0,0,0,0,1,1,0,0,0,0,0,0,0,0,50.02531958682138,50.02531958682138,4148,False,False,False,False,True,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,20.34616638411322,20.34616638411322,3845,False,False,False,True,False,True,True
0,0,0,0,17,1,0,0,0,0,1,0,0,0,87.67050452469148,1479.7788505538092,5098,False,False,True,False,False,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,76.08614808119819,76.08614808119819,5559,False,True,True,False,False,True,True
0,0,1,0,33,1,0,1,0,0,0,0,0,0,79.64037473521306,2717.12558325155,3980,False,True,True,False,False,False,True
0,0,1,0,39,1,0,1,1,0,0,0,0,0,84.31101819390145,3359.4911802943734,4685,False,True,True,False,True,False,False
0,0,0,0,35,1,0,0,0,1,0,0,0,0,86.96496937004262,3036.3418137017093,2531,False,True,True,False,True,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,67.71775627267868,70.12758775554498,5644,False,False,True,False,False,True,False
1,1,1,0,52,1,0,0,1,0,1,1,0,1,103.92102772865121,5502.313278053581,5816,False,True,True,False,False,True,False
0,0,0,0,2,1,0,0,0,0,1,0,0,1,82.68086268416245,205.5641510074073,3853,False,True,True,False,False,True,False
1,0,0,0,3,1,0,0,0,0,0,0,0,1,76.6463512495072,318.98853678960256,3684,False,True,True,False,False,True,False
0,0,0,0,15,1,0,0,1,1,0,1,0,1,100.51526473960061,1532.924589084594,3009,False,False,True,False,False,True,True
0,0,0,0,27,1,0,0,1,0,0,0,0,1,93.32519036455713,2392.7001203998275,5937,False,True,True,False,False,True,False
0,0,0,0,3,0,0,0,0,0,0,0,0,1,37.41711460624575,101.37334615696604,5860,True,False,False,False,True,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,0,34.48792103237429,58.064380538360304,5892,False,False,False,True,False,False,True
1,1,0,0,46,0,0,0,0,0,1,0,0,1,77.06378061491543,3210.206108710314,5731,True,True,True,False,False,True,False
0,0,1,0,11,1,0,0,0,0,1,0,0,1,99.31421669163353,1137.5943025567442,3167,False,True,True,False,True,True,False
0,0,0,0,9,1,0,0,0,0,1,0,0,1,75.38952909621507,787.2600093662205,2476,False,True,True,False,True,True,False
0,0,0,0,23,1,0,1,0,0,0,0,0,0,78.87773989843139,1687.4390309233188,5213,False,True,True,False,False,True,True
0,0,0,0,3,1,0,0,0,0,0,0,0,0,46.38635990062144,185.19593879005953,2865,False,True,False,False,False,False,True
0,0,0,0,57,1,0,1,1,0,1,1,1,0,104.8513434424727,5989.570104424246,6123,False,True,True,False,False,True,False
0,0,0,0,5,1,0,0,0,0,0,0,0,1,73.02225594709651,337.6243212279258,5611,False,True,True,False,False,True,True
0,0,0,0,12,1,0,0,0,0,0,0,0,0,79.74171491848223,949.991335931938,4775,False,False,True,False,False,True,False
0,0,1,0,35,1,0,0,1,1,0,0,0,1,97.51809288844038,3410.6533474925523,3909,False,True,True,False,False,True,False
1,0,1,0,18,1,0,0,0,0,1,1,0,0,92.47364054457955,1797.574806169842,4621,False,False,True,False,False,False,True
0,0,0,0,16,1,0,0,0,0,1,0,0,1,89.76323352892068,1435.3212508332258,3703,False,False,True,False,True,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,77.23669482855625,77.23669482855625,2497,False,False,True,False,False,True,False
0,0,1,0,19,1,0,0,0,0,0,0,0,0,41.07291902712369,682.5557821587809,2628,False,False,False,True,True,False,True
0,1,0,0,30,1,0,1,1,0,0,0,0,0,91.3087400819039,2756.064111137284,2487,False,True,True,False,True,False,False
0,0,0,0,4,1,0,0,1,0,1,1,0,1,104.5738292989162,449.10789749988766,4655,False,False,True,False,False,True,False
0,0,0,0,12,1,0,0,0,0,0,1,0,0,94.27676759211334,1116.241848186299,3522,False,True,True,False,False,True,True
0,1,0,0,1,0,0,0,0,0,0,0,0,1,20.84564704721885,20.84564704721885,3855,True,False,False,True,False,True,True
0,0,0,0,7,1,0,0,0,0,0,0,0,1,69.88029907781933,561.5532718415526,3068,False,False,True,False,False,True,False
0,0,0,0,8,1,0,0,0,0,0,0,0,0,45.4850894688041,412.8757123327563,3755,False,False,False,False,False,True,True
0,0,0,0,13,1,0,0,0,0,0,0,0,0,86.30317409380827,1135.5706989424393,2197,False,True,True,False,False,True,False
0,0,0,0,4,1,0,0,0,1,0,0,0,0,77.26013345049476,322.90746549827253,5435,False,True,True,False,True,False,False
0,0,0,0,4,1,0,0,0,0,0,0,0,0,73.22103742871872,280.65409151636004,2192,False,False,True,False,False,True,False
0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.94170596926034,28.94170596926034,3380,True,False,False,True,False,False,True
0,0,0,0,7,1,0,0,0,0,0,0,0,0,46.17295711964326,217.51155354005243,5916,False,True,True,True,False,True,True
0,0,0,0,4,1,0,0,0,0,0,0,0,1,46.30356948868855,194.506687678136,5246,False,False,False,False,False,False,True
0,1,1,0,1,1,0,0,0,0,0,0,0,1,64.43302694124068,64.43302694124068,4969,False,False,True,False,False,True,False
1,0,0,0,14,1,0,1,0,0,0,0,0,1,81.27919678262568,1211.194011442952,4961,False,True,True,False,False,True,False
1,0,0,0,1,1,0,0,0,0,0,1,0,1,94.48471575888827,94.48471575888827,4486,False,False,True,False,False,True,False
